"","image","trialnum","condition","l_block_trial_key_resp.keys","l_block_trial_key_resp.rt","v_block_trial_key_resp.keys","v_block_trial_key_resp.rt","vtarget","Run","PartID","ltarget","expName"
"330","Alien4.bmp",486,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"331","Alien10.bmp",487,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"332","Alien9.bmp",488,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"333","Alien8.bmp",489,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"334","Alien10.bmp",490,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"335","Alien6.bmp",491,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"336","Alien11.bmp",492,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"337","Alien3.bmp",493,"R","",NA,"3",0.52531027887,3,3,"f002",FALSE,"visual"
"338","Alien1.bmp",494,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"339","Alien7.bmp",495,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"340","Alien4.bmp",496,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"341","Alien9.bmp",497,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"342","Alien1.bmp",498,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"343","Alien12.bmp",499,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"344","Alien5.bmp",500,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"345","Alien2.bmp",501,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"346","Alien8.bmp",502,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"347","Alien3.bmp",503,"R","",NA,"3",0.492092591245,3,3,"f002",FALSE,"visual"
"348","Alien11.bmp",504,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"349","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"350","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"351","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"352","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"353","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"354","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"355","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"356","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"357","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"358","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"359","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"360","blank.png",0,"B","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"361","Alien4.bmp",505,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"362","Alien2.bmp",506,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"363","Alien1.bmp",507,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"364","Alien1.bmp",508,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"365","Alien8.bmp",509,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"366","Alien6.bmp",510,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"367","Alien11.bmp",511,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"368","Alien5.bmp",512,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"369","Alien5.bmp",513,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"370","Alien9.bmp",514,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"371","Alien7.bmp",515,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"372","Alien11.bmp",516,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"373","Alien8.bmp",517,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"374","Alien2.bmp",518,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"375","Alien9.bmp",519,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"376","Alien10.bmp",520,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"377","Alien12.bmp",521,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"378","Alien3.bmp",522,"R","",NA,"3",0.550278229173,3,3,"f002",FALSE,"visual"
"379","Alien10.bmp",523,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"380","Alien12.bmp",524,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"381","Alien7.bmp",525,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"382","Alien4.bmp",526,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"383","Alien6.bmp",527,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"384","Alien3.bmp",528,"R","",NA,"3",0.517081021331,3,3,"f002",FALSE,"visual"
"385","Alien3.bmp",529,"R","",NA,"3",0.658829847351,3,3,"f002",FALSE,"visual"
"386","Alien4.bmp",530,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"387","Alien10.bmp",531,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"388","Alien7.bmp",532,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"389","Alien7.bmp",533,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"390","Alien12.bmp",534,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"391","Alien8.bmp",535,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"392","Alien5.bmp",536,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"393","Alien11.bmp",537,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"394","Alien6.bmp",538,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"395","Alien9.bmp",539,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"396","Alien4.bmp",540,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"397","Alien1.bmp",541,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"398","Alien5.bmp",542,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"399","Alien12.bmp",543,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"400","Alien9.bmp",544,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"401","Alien9.bmp",545,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"402","Alien2.bmp",546,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"403","Alien8.bmp",547,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"404","Alien11.bmp",548,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"405","Alien6.bmp",549,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"406","Alien8.bmp",550,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"407","Alien7.bmp",551,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"408","Alien10.bmp",552,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"409","E.png",529,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"410","L.png",530,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"411","H.png",531,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"412","M.png",532,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"413","K.png",533,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"414","B.png",534,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"415","D.png",535,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"416","G.png",536,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"417","C.png",537,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"418","E.png",538,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"419","L.png",539,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"420","H.png",540,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"421","M.png",541,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"422","K.png",542,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"423","B.png",543,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"424","D.png",544,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"425","G.png",545,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"426","C.png",546,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"427","A.png",547,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"428","J.png",548,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"429","F.png",549,"S","3",0.0918965521269,"",NA,3,3,"f002",FALSE,"visual"
"430","E.png",550,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"431","L.png",551,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"432","H.png",552,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"433","A.png",553,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"434","J.png",554,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"435","F.png",555,"S","3",0.000256568659097,"",NA,3,3,"f002",FALSE,"visual"
"436","D.png",556,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"437","G.png",557,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"438","C.png",558,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"439","M.png",559,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"440","K.png",560,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"441","B.png",561,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"442","A.png",562,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"443","J.png",563,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"444","F.png",564,"S","3",0.033638949506,"",NA,3,3,"f002",FALSE,"visual"
"445","D.png",565,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"446","G.png",566,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"447","C.png",567,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"448","E.png",568,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"449","L.png",569,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"450","H.png",570,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"451","M.png",571,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"452","K.png",572,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"453","B.png",573,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"454","A.png",574,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"455","J.png",575,"S","None",NA,"",NA,3,3,"f002",FALSE,"visual"
"456","F.png",576,"S","3",0.125247075688,"",NA,3,3,"f002",FALSE,"visual"
"457","Alien10.bmp",553,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"458","Alien2.bmp",554,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"459","Alien10.bmp",555,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"460","Alien5.bmp",556,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"461","Alien2.bmp",557,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"462","Alien6.bmp",558,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"463","Alien3.bmp",559,"R","",NA,"3",0.467509209644,3,3,"f002",FALSE,"visual"
"464","Alien3.bmp",560,"R","",NA,"3",0.475320903119,3,3,"f002",FALSE,"visual"
"465","Alien3.bmp",561,"R","",NA,"3",0.316974468529,3,3,"f002",FALSE,"visual"
"466","Alien12.bmp",562,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"467","Alien1.bmp",563,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"468","Alien7.bmp",564,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"469","Alien4.bmp",565,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"470","Alien2.bmp",566,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"471","Alien4.bmp",567,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"472","Alien11.bmp",568,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"473","Alien9.bmp",569,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"474","Alien6.bmp",570,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"475","Alien1.bmp",571,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"476","Alien12.bmp",572,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"477","Alien11.bmp",573,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"478","Alien8.bmp",574,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"479","Alien5.bmp",575,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"480","Alien1.bmp",576,"R","",NA,"None",NA,3,3,"f002",FALSE,"visual"
"481","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"482","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"483","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"484","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"485","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"486","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"487","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"488","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"489","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"490","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"491","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"492","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"493","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"494","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"495","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"496","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"497","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"498","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"499","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"500","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"501","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"502","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"503","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"504","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"505","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"506","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"507","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"508","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"509","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"510","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"511","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
"512","",NA,"","",NA,"",NA,3,3,"f002",FALSE,"visual"
